#TimeIteration Time SubCycles NewtonSteps Lx Ly Lz 
358 3.575000e-05 1 1 1.051758e+04 1.297624e+00 1.183950e-04 
359 3.585000e-05 1 1 1.054575e+04 1.250666e+00 1.194780e-04 
360 3.595000e-05 1 1 1.057392e+04 1.203492e+00 1.205675e-04 
361 3.605000e-05 1 1 1.060209e+04 1.156103e+00 1.216636e-04 
362 3.615000e-05 1 1 1.063025e+04 1.108501e+00 1.227664e-04 
363 3.625000e-05 1 1 1.065840e+04 1.060684e+00 1.238758e-04 
364 3.635000e-05 1 1 1.068655e+04 1.012655e+00 1.249919e-04 
365 3.645000e-05 1 1 1.071470e+04 9.644123e-01 1.261147e-04 
366 3.655000e-05 1 1 1.074284e+04 9.159576e-01 1.272443e-04 
367 3.665000e-05 1 1 1.077097e+04 8.672912e-01 1.283807e-04 
368 3.675000e-05 1 1 1.079910e+04 8.184134e-01 1.295239e-04 
369 3.685000e-05 1 1 1.082723e+04 7.693249e-01 1.306739e-04 
370 3.695000e-05 1 1 1.085535e+04 7.200260e-01 1.318308e-04 
371 3.705000e-05 1 1 1.088346e+04 6.705173e-01 1.329947e-04 
372 3.715000e-05 1 1 1.091157e+04 6.207992e-01 1.341655e-04 
373 3.725000e-05 1 1 1.093968e+04 5.708722e-01 1.353433e-04 
374 3.735000e-05 1 1 1.096778e+04 5.207368e-01 1.365282e-04 
375 3.745000e-05 1 1 1.099587e+04 4.703934e-01 1.377201e-04 
376 3.755000e-05 1 1 1.102397e+04 4.198426e-01 1.389191e-04 
377 3.765000e-05 1 1 1.105205e+04 3.690848e-01 1.401253e-04 
378 3.775000e-05 1 1 1.108013e+04 3.181205e-01 1.413386e-04 
379 3.785000e-05 1 1 1.110821e+04 2.669502e-01 1.425591e-04 
380 3.795000e-05 1 1 1.113628e+04 2.155743e-01 1.437869e-04 
381 3.805000e-05 1 1 1.116435e+04 1.639934e-01 1.450220e-04 
382 3.815000e-05 1 1 1.119241e+04 1.122078e-01 1.462643e-04 
383 3.825000e-05 1 1 1.122047e+04 6.021809e-02 1.475141e-04 
384 3.835000e-05 1 1 1.124852e+04 8.024709e-03 1.487712e-04 
385 3.845000e-05 1 1 1.127657e+04 -4.437186e-02 1.500357e-04 
386 3.855000e-05 1 1 1.130462e+04 -9.697116e-02 1.513077e-04 
387 3.865000e-05 1 1 1.133266e+04 -1.497727e-01 1.525873e-04 
388 3.875000e-05 1 1 1.136069e+04 -2.027760e-01 1.538743e-04 
389 3.885000e-05 1 1 1.138872e+04 -2.559807e-01 1.551689e-04 
390 3.895000e-05 1 1 1.141675e+04 -3.093862e-01 1.564712e-04 
391 3.905000e-05 1 1 1.144477e+04 -3.629921e-01 1.577811e-04 
392 3.915000e-05 1 1 1.147278e+04 -4.167979e-01 1.590987e-04 
393 3.925000e-05 1 1 1.150080e+04 -4.708032e-01 1.604240e-04 
394 3.935000e-05 1 1 1.152880e+04 -5.250074e-01 1.617571e-04 
395 3.945000e-05 1 1 1.155680e+04 -5.794102e-01 1.630980e-04 
396 3.955000e-05 1 1 1.158480e+04 -6.340110e-01 1.644467e-04 
397 3.965000e-05 1 1 1.161280e+04 -6.888094e-01 1.658033e-04 
398 3.975000e-05 1 1 1.164079e+04 -7.438050e-01 1.671678e-04 
399 3.985000e-05 1 1 1.166877e+04 -7.989972e-01 1.685403e-04 
400 3.995000e-05 1 1 1.169675e+04 -8.543857e-01 1.699208e-04 
401 4.005000e-05 1 1 1.172472e+04 -9.099699e-01 1.713093e-04 
402 4.015000e-05 1 1 1.175270e+04 -9.657494e-01 1.727059e-04 
403 4.025000e-05 1 1 1.178066e+04 -1.021724e+00 1.741106e-04 
404 4.035000e-05 1 1 1.180862e+04 -1.077892e+00 1.755235e-04 
405 4.045000e-05 1 1 1.183658e+04 -1.134255e+00 1.769446e-04 
406 4.055000e-05 1 1 1.186454e+04 -1.190811e+00 1.783739e-04 
407 4.065000e-05 1 1 1.189248e+04 -1.247560e+00 1.798114e-04 
408 4.075000e-05 1 1 1.192043e+04 -1.304502e+00 1.812573e-04 
409 4.085000e-05 1 1 1.194837e+04 -1.361636e+00 1.827116e-04 
410 4.095000e-05 1 1 1.197631e+04 -1.418961e+00 1.841742e-04 
411 4.105000e-05 1 1 1.200424e+04 -1.476478e+00 1.856453e-04 
412 4.115000e-05 1 1 1.203216e+04 -1.534185e+00 1.871248e-04 
413 4.125000e-05 1 1 1.206009e+04 -1.592082e+00 1.886129e-04 
414 4.135000e-05 1 1 1.208801e+04 -1.650170e+00 1.901095e-04 
415 4.145000e-05 1 1 1.211592e+04 -1.708447e+00 1.916148e-04 
416 4.155000e-05 1 1 1.214383e+04 -1.766912e+00 1.931286e-04 
417 4.165000e-05 1 1 1.217174e+04 -1.825567e+00 1.946512e-04 
418 4.175000e-05 1 1 1.219964e+04 -1.884409e+00 1.961825e-04 
419 4.185000e-05 1 1 1.222753e+04 -1.943439e+00 1.977226e-04 
420 4.195000e-05 1 1 1.225543e+04 -2.002656e+00 1.992714e-04 
421 4.205000e-05 1 1 1.228332e+04 -2.062059e+00 2.008292e-04 
422 4.215000e-05 1 1 1.231120e+04 -2.121649e+00 2.023958e-04 
423 4.225000e-05 1 1 1.233908e+04 -2.181425e+00 2.039714e-04 
424 4.235000e-05 1 1 1.236696e+04 -2.241386e+00 2.055560e-04 
425 4.245000e-05 1 1 1.239483e+04 -2.301532e+00 2.071496e-04 
426 4.255000e-05 1 1 1.242270e+04 -2.361862e+00 2.087523e-04 
427 4.265000e-05 1 1 1.245056e+04 -2.422377e+00 2.103642e-04 
428 4.275000e-05 1 1 1.247842e+04 -2.483075e+00 2.119852e-04 
429 4.285000e-05 1 1 1.250628e+04 -2.543956e+00 2.136154e-04 
430 4.295000e-05 1 1 1.253413e+04 -2.605020e+00 2.152548e-04 
431 4.305000e-05 1 1 1.256197e+04 -2.666266e+00 2.169036e-04 
432 4.315000e-05 1 1 1.258982e+04 -2.727693e+00 2.185618e-04 
433 4.325000e-05 1 1 1.261766e+04 -2.789303e+00 2.202293e-04 
434 4.335000e-05 1 1 1.264549e+04 -2.851093e+00 2.219063e-04 
435 4.345000e-05 1 1 1.267332e+04 -2.913064e+00 2.235928e-04 
436 4.355000e-05 1 1 1.270115e+04 -2.975214e+00 2.252889e-04 
437 4.365000e-05 1 1 1.272897e+04 -3.037545e+00 2.269945e-04 
438 4.375000e-05 1 1 1.275679e+04 -3.100054e+00 2.287098e-04 
439 4.385000e-05 1 1 1.278461e+04 -3.162743e+00 2.304348e-04 
440 4.395000e-05 1 1 1.281242e+04 -3.225609e+00 2.321695e-04 
441 4.405000e-05 1 1 1.284023e+04 -3.288654e+00 2.339140e-04 
442 4.415000e-05 1 1 1.286803e+04 -3.351876e+00 2.356684e-04 
443 4.425000e-05 1 1 1.289583e+04 -3.415275e+00 2.374326e-04 
444 4.435000e-05 1 1 1.292362e+04 -3.478850e+00 2.392068e-04 
445 4.445000e-05 1 1 1.295142e+04 -3.542602e+00 2.409909e-04 
446 4.455000e-05 1 1 1.297920e+04 -3.606529e+00 2.427852e-04 
447 4.465000e-05 1 1 1.300699e+04 -3.670632e+00 2.445895e-04 
448 4.475000e-05 1 1 1.303477e+04 -3.734909e+00 2.464039e-04 
449 4.485000e-05 1 1 1.306254e+04 -3.799361e+00 2.482286e-04 
450 4.495000e-05 1 1 1.309032e+04 -3.863987e+00 2.500634e-04 
451 4.505000e-05 1 1 1.311808e+04 -3.928787e+00 2.519086e-04 
452 4.515000e-05 1 1 1.314585e+04 -3.993759e+00 2.537642e-04 
453 4.525000e-05 1 1 1.317361e+04 -4.058905e+00 2.556301e-04 
454 4.535000e-05 1 1 1.320137e+04 -4.124222e+00 2.575065e-04 
455 4.545000e-05 1 1 1.322912e+04 -4.189712e+00 2.593934e-04 
456 4.555000e-05 1 1 1.325687e+04 -4.255373e+00 2.612908e-04 
457 4.565000e-05 1 1 1.328461e+04 -4.321205e+00 2.631989e-04 
458 4.575000e-05 1 1 1.331236e+04 -4.387207e+00 2.651176e-04 
459 4.585000e-05 1 1 1.334009e+04 -4.453380e+00 2.670471e-04 
460 4.595000e-05 1 1 1.336783e+04 -4.519722e+00 2.689873e-04 
461 4.605000e-05 1 1 1.339556e+04 -4.586234e+00 2.709383e-04 
462 4.615000e-05 1 1 1.342329e+04 -4.652915e+00 2.729002e-04 
463 4.625000e-05 1 1 1.345101e+04 -4.719764e+00 2.748730e-04 
464 4.635000e-05 1 1 1.347873e+04 -4.786781e+00 2.768568e-04 
465 4.645000e-05 1 1 1.350644e+04 -4.853966e+00 2.788516e-04 
466 4.655000e-05 1 1 1.353416e+04 -4.921318e+00 2.808575e-04 
467 4.665000e-05 1 1 1.356186e+04 -4.988836e+00 2.828745e-04 
468 4.675000e-05 1 1 1.358957e+04 -5.056522e+00 2.849027e-04 
469 4.685000e-05 1 1 1.361727e+04 -5.124373e+00 2.869421e-04 
470 4.695000e-05 1 1 1.364497e+04 -5.192389e+00 2.889929e-04 
471 4.705000e-05 1 1 1.367266e+04 -5.260571e+00 2.910549e-04 
472 4.715000e-05 1 1 1.370035e+04 -5.328917e+00 2.931283e-04 
473 4.725000e-05 1 1 1.372804e+04 -5.397428e+00 2.952132e-04 
474 4.735000e-05 1 1 1.375572e+04 -5.466103e+00 2.973096e-04 
475 4.745000e-05 1 1 1.378340e+04 -5.534941e+00 2.994175e-04 
476 4.755000e-05 1 1 1.381108e+04 -5.603942e+00 3.015369e-04 
477 4.765000e-05 1 1 1.383875e+04 -5.673105e+00 3.036680e-04 
478 4.775000e-05 1 1 1.386642e+04 -5.742431e+00 3.058108e-04 
479 4.785000e-05 1 1 1.389409e+04 -5.811919e+00 3.079653e-04 
480 4.795000e-05 1 1 1.392175e+04 -5.881568e+00 3.101316e-04 
481 4.805000e-05 1 1 1.394941e+04 -5.951378e+00 3.123097e-04 
482 4.815000e-05 1 1 1.397706e+04 -6.021349e+00 3.144997e-04 
483 4.825000e-05 1 1 1.400472e+04 -6.091480e+00 3.167016e-04 
484 4.835000e-05 1 1 1.403236e+04 -6.161770e+00 3.189155e-04 
485 4.845000e-05 1 1 1.406001e+04 -6.232220e+00 3.211414e-04 
486 4.855000e-05 1 1 1.408765e+04 -6.302829e+00 3.233793e-04 
487 4.865000e-05 1 1 1.411529e+04 -6.373596e+00 3.256293e-04 
488 4.875000e-05 1 1 1.414292e+04 -6.444522e+00 3.278915e-04 
489 4.885000e-05 1 1 1.417056e+04 -6.515605e+00 3.301659e-04 
490 4.895000e-05 1 1 1.419818e+04 -6.586846e+00 3.324525e-04 
491 4.905000e-05 1 1 1.422581e+04 -6.658243e+00 3.347513e-04 
492 4.915000e-05 1 1 1.425343e+04 -6.729797e+00 3.370625e-04 
493 4.925000e-05 1 1 1.428105e+04 -6.801507e+00 3.393860e-04 
494 4.935000e-05 1 1 1.430866e+04 -6.873373e+00 3.417219e-04 
495 4.945000e-05 1 1 1.433627e+04 -6.945394e+00 3.440703e-04 
496 4.955000e-05 1 1 1.436388e+04 -7.017570e+00 3.464311e-04 
497 4.965000e-05 1 1 1.439149e+04 -7.089900e+00 3.488044e-04 
498 4.975000e-05 1 1 1.441909e+04 -7.162385e+00 3.511903e-04 
499 4.985000e-05 1 1 1.444669e+04 -7.235023e+00 3.535888e-04 
500 4.995000e-05 1 1 1.447428e+04 -7.307814e+00 3.559999e-04 
501 5.005000e-05 1 1 1.450187e+04 -7.380759e+00 3.584237e-04 
502 5.015000e-05 1 1 1.452946e+04 -7.453855e+00 3.608601e-04 
503 5.025000e-05 1 1 1.455705e+04 -7.527104e+00 3.633093e-04 
504 5.035000e-05 1 1 1.458463e+04 -7.600505e+00 3.657713e-04 
505 5.045000e-05 1 1 1.461221e+04 -7.674057e+00 3.682460e-04 
506 5.055000e-05 1 1 1.463978e+04 -7.747760e+00 3.707336e-04 
507 5.065000e-05 1 1 1.466736e+04 -7.821613e+00 3.732341e-04 
508 5.075000e-05 1 1 1.469492e+04 -7.895616e+00 3.757475e-04 
509 5.085000e-05 1 1 1.472249e+04 -7.969769e+00 3.782738e-04 
510 5.095000e-05 1 1 1.475005e+04 -8.044072e+00 3.808131e-04 
511 5.105000e-05 1 1 1.477761e+04 -8.118523e+00 3.833653e-04 
512 5.115000e-05 1 1 1.480517e+04 -8.193123e+00 3.859306e-04 
513 5.125000e-05 1 1 1.483272e+04 -8.267871e+00 3.885090e-04 
514 5.135000e-05 1 1 1.486027e+04 -8.342767e+00 3.911005e-04 
515 5.145000e-05 1 1 1.488782e+04 -8.417810e+00 3.937050e-04 
516 5.155000e-05 1 1 1.491537e+04 -8.493000e+00 3.963227e-04 
517 5.165000e-05 1 1 1.494291e+04 -8.568337e+00 3.989536e-04 
518 5.175000e-05 1 1 1.497045e+04 -8.643820e+00 4.015977e-04 
519 5.185000e-05 1 1 1.499798e+04 -8.719449e+00 4.042550e-04 
520 5.195000e-05 1 1 1.502551e+04 -8.795223e+00 4.069256e-04 
521 5.205000e-05 1 1 1.505304e+04 -8.871142e+00 4.096095e-04 
522 5.215000e-05 1 1 1.508057e+04 -8.947206e+00 4.123067e-04 
523 5.225000e-05 1 1 1.510809e+04 -9.023414e+00 4.150172e-04 
524 5.235000e-05 1 1 1.513561e+04 -9.099766e+00 4.177411e-04 
525 5.245000e-05 1 1 1.516313e+04 -9.176261e+00 4.204784e-04 
526 5.255000e-05 1 1 1.519064e+04 -9.252899e+00 4.232291e-04 
527 5.265000e-05 1 1 1.521816e+04 -9.329681e+00 4.259932e-04 
528 5.275000e-05 1 1 1.524566e+04 -9.406604e+00 4.287709e-04 
529 5.285000e-05 1 1 1.527317e+04 -9.483670e+00 4.315620e-04 
530 5.295000e-05 1 1 1.530067e+04 -9.560877e+00 4.343666e-04 
531 5.305000e-05 1 1 1.532817e+04 -9.638225e+00 4.371848e-04 
532 5.315000e-05 1 1 1.535567e+04 -9.715714e+00 4.400166e-04 
533 5.325000e-05 1 1 1.538316e+04 -9.793343e+00 4.428620e-04 
534 5.335000e-05 1 1 1.541065e+04 -9.871113e+00 4.457210e-04 
535 5.345000e-05 1 1 1.543814e+04 -9.949022e+00 4.485937e-04 
536 5.355000e-05 1 1 1.546563e+04 -1.002707e+01 4.514800e-04 
537 5.365000e-05 1 1 1.549311e+04 -1.010526e+01 4.543800e-04 
538 5.375000e-05 1 1 1.552059e+04 -1.018358e+01 4.572938e-04 
539 5.385000e-05 1 1 1.554806e+04 -1.026205e+01 4.602213e-04 
540 5.395000e-05 1 1 1.557554e+04 -1.034065e+01 4.631626e-04 
541 5.405000e-05 1 1 1.560301e+04 -1.041939e+01 4.661177e-04 
542 5.415000e-05 1 1 1.563048e+04 -1.049826e+01 4.690867e-04 
543 5.425000e-05 1 1 1.565794e+04 -1.057728e+01 4.720695e-04 
544 5.435000e-05 1 1 1.568541e+04 -1.065643e+01 4.750662e-04 
545 5.445000e-05 1 1 1.571287e+04 -1.073571e+01 4.780768e-04 
546 5.455000e-05 1 1 1.574032e+04 -1.081513e+01 4.811013e-04 
547 5.465000e-05 1 1 1.576778e+04 -1.089469e+01 4.841399e-04 
548 5.475000e-05 1 1 1.579523e+04 -1.097438e+01 4.871924e-04 
549 5.485000e-05 1 1 1.582268e+04 -1.105420e+01 4.902589e-04 
550 5.495000e-05 1 1 1.585013e+04 -1.113416e+01 4.933395e-04 
551 5.505000e-05 1 1 1.587757e+04 -1.121425e+01 4.964342e-04 
552 5.515000e-05 1 1 1.590501e+04 -1.129448e+01 4.995430e-04 
553 5.525000e-05 1 1 1.593245e+04 -1.137484e+01 5.026659e-04 
554 5.535000e-05 1 1 1.595988e+04 -1.145533e+01 5.058030e-04 
555 5.545000e-05 1 1 1.598732e+04 -1.153595e+01 5.089543e-04 
556 5.555000e-05 1 1 1.601475e+04 -1.161671e+01 5.121198e-04 
557 5.565000e-05 1 1 1.604217e+04 -1.169760e+01 5.152995e-04 
558 5.575000e-05 1 1 1.606960e+04 -1.177861e+01 5.184936e-04 
559 5.585000e-05 1 1 1.609702e+04 -1.185976e+01 5.217020e-04 
560 5.595000e-05 1 1 1.612444e+04 -1.194104e+01 5.249247e-04 
561 5.605000e-05 1 1 1.615186e+04 -1.202245e+01 5.281618e-04 
562 5.615000e-05 1 1 1.617927e+04 -1.210399e+01 5.314133e-04 
563 5.625000e-05 1 1 1.620669e+04 -1.218566e+01 5.346792e-04 
564 5.635000e-05 1 1 1.623410e+04 -1.226745e+01 5.379596e-04 
565 5.645000e-05 1 1 1.626150e+04 -1.234938e+01 5.412546e-04 
566 5.655000e-05 1 1 1.628891e+04 -1.243143e+01 5.445640e-04 
567 5.665000e-05 1 1 1.631631e+04 -1.251361e+01 5.478880e-04 
568 5.675000e-05 1 1 1.634371e+04 -1.259592e+01 5.512267e-04 
569 5.685000e-05 1 1 1.637111e+04 -1.267836e+01 5.545799e-04 
570 5.695000e-05 1 1 1.639850e+04 -1.276092e+01 5.579479e-04 
571 5.705000e-05 1 1 1.642589e+04 -1.284361e+01 5.613305e-04 
572 5.715000e-05 1 1 1.645328e+04 -1.292642e+01 5.647279e-04 
573 5.725000e-05 1 1 1.648067e+04 -1.300936e+01 5.681400e-04 
574 5.735000e-05 1 1 1.650805e+04 -1.309243e+01 5.715669e-04 
575 5.745000e-05 1 1 1.653544e+04 -1.317562e+01 5.750087e-04 
576 5.755000e-05 1 1 1.656281e+04 -1.325893e+01 5.784653e-04 
577 5.765000e-05 1 1 1.659019e+04 -1.334237e+01 5.819368e-04 
578 5.775000e-05 1 1 1.661757e+04 -1.342593e+01 5.854233e-04 
579 5.785000e-05 1 1 1.664494e+04 -1.350962e+01 5.889247e-04 
580 5.795000e-05 1 1 1.667231e+04 -1.359343e+01 5.924411e-04 
581 5.805000e-05 1 1 1.669968e+04 -1.367736e+01 5.959726e-04 
582 5.815000e-05 1 1 1.672704e+04 -1.376142e+01 5.995191e-04 
583 5.825000e-05 1 1 1.675441e+04 -1.384560e+01 6.030807e-04 
584 5.835000e-05 1 1 1.678177e+04 -1.392989e+01 6.066574e-04 
585 5.845000e-05 1 1 1.680912e+04 -1.401431e+01 6.102493e-04 
586 5.855000e-05 1 1 1.683648e+04 -1.409885e+01 6.138564e-04 
587 5.865000e-05 1 1 1.686383e+04 -1.418352e+01 6.174787e-04 
588 5.875000e-05 1 1 1.689118e+04 -1.426830e+01 6.211163e-04 
589 5.885000e-05 1 1 1.691853e+04 -1.435320e+01 6.247691e-04 
590 5.895000e-05 1 1 1.694588e+04 -1.443822e+01 6.284373e-04 
591 5.905000e-05 1 1 1.697322e+04 -1.452336e+01 6.321208e-04 
592 5.915000e-05 1 1 1.700057e+04 -1.460862e+01 6.358197e-04 
593 5.925000e-05 1 1 1.702791e+04 -1.469400e+01 6.395339e-04 
594 5.935000e-05 1 1 1.705524e+04 -1.477950e+01 6.432637e-04 
595 5.945000e-05 1 1 1.708258e+04 -1.486511e+01 6.470088e-04 
596 5.955000e-05 1 1 1.710991e+04 -1.495084e+01 6.507695e-04 
597 5.965000e-05 1 1 1.713724e+04 -1.503669e+01 6.545457e-04 
598 5.975000e-05 1 1 1.716457e+04 -1.512266e+01 6.583374e-04 
599 5.985000e-05 1 1 1.719190e+04 -1.520874e+01 6.621447e-04 
600 5.995000e-05 1 1 1.721922e+04 -1.529494e+01 6.659675e-04 
601 6.005000e-05 1 1 1.724655e+04 -1.538125e+01 6.698060e-04 
602 6.015000e-05 1 1 1.727387e+04 -1.546768e+01 6.736601e-04 
603 6.025000e-05 1 1 1.730118e+04 -1.555423e+01 6.775299e-04 
604 6.035000e-05 1 1 1.732850e+04 -1.564089e+01 6.814154e-04 
605 6.045000e-05 1 1 1.735581e+04 -1.572766e+01 6.853166e-04 
606 6.055000e-05 1 1 1.738312e+04 -1.581455e+01 6.892335e-04 
607 6.065000e-05 1 1 1.741043e+04 -1.590155e+01 6.931662e-04 
608 6.075000e-05 1 1 1.743774e+04 -1.598867e+01 6.971146e-04 
609 6.085000e-05 1 1 1.746504e+04 -1.607589e+01 7.010788e-04 
610 6.095000e-05 1 1 1.749235e+04 -1.616324e+01 7.050589e-04 
611 6.105000e-05 1 1 1.751965e+04 -1.625069e+01 7.090547e-04 
612 6.115000e-05 1 1 1.754695e+04 -1.633825e+01 7.130664e-04 
613 6.125000e-05 1 1 1.757424e+04 -1.642593e+01 7.170939e-04 
614 6.135000e-05 1 1 1.760154e+04 -1.651372e+01 7.211373e-04 
615 6.145000e-05 1 1 1.762883e+04 -1.660162e+01 7.251966e-04 
616 6.155000e-05 1 1 1.765612e+04 -1.668963e+01 7.292718e-04 
617 6.165000e-05 1 1 1.768341e+04 -1.677775e+01 7.333629e-04 
618 6.175000e-05 1 1 1.771070e+04 -1.686598e+01 7.374699e-04 
619 6.185000e-05 1 1 1.773798e+04 -1.695432e+01 7.415928e-04 
620 6.195000e-05 1 1 1.776526e+04 -1.704277e+01 7.457317e-04 
621 6.205000e-05 1 1 1.779254e+04 -1.713133e+01 7.498865e-04 
622 6.215000e-05 1 1 1.781982e+04 -1.721999e+01 7.540572e-04 
623 6.225000e-05 1 1 1.784710e+04 -1.730877e+01 7.582440e-04 
624 6.235000e-05 1 1 1.787437e+04 -1.739765e+01 7.624467e-04 
625 6.245000e-05 1 1 1.790165e+04 -1.748664e+01 7.666654e-04 
626 6.255000e-05 1 1 1.792892e+04 -1.757574e+01 7.709000e-04 
627 6.265000e-05 1 1 1.795619e+04 -1.766494e+01 7.751507e-04 
628 6.275000e-05 1 1 1.798345e+04 -1.775426e+01 7.794173e-04 
629 6.285000e-05 1 1 1.801072e+04 -1.784367e+01 7.836999e-04 
630 6.295000e-05 1 1 1.803798e+04 -1.793320e+01 7.879985e-04 
631 6.305000e-05 1 1 1.806524e+04 -1.802283e+01 7.923131e-04 
632 6.315000e-05 1 1 1.809250e+04 -1.811256e+01 7.966438e-04 
633 6.325000e-05 1 1 1.811976e+04 -1.820240e+01 8.009904e-04 
634 6.335000e-05 1 1 1.814701e+04 -1.829235e+01 8.053530e-04 
635 6.345000e-05 1 1 1.817427e+04 -1.838240e+01 8.097316e-04 
636 6.355000e-05 1 1 1.820152e+04 -1.847255e+01 8.141262e-04 
637 6.365000e-05 1 1 1.822877e+04 -1.856281e+01 8.185368e-04 
638 6.375000e-05 1 1 1.825602e+04 -1.865317e+01 8.229634e-04 
639 6.385000e-05 1 1 1.828326e+04 -1.874363e+01 8.274059e-04 
640 6.395000e-05 1 1 1.831051e+04 -1.883420e+01 8.318645e-04 
641 6.405000e-05 1 1 1.833775e+04 -1.892486e+01 8.363391e-04 
642 6.415000e-05 1 1 1.836499e+04 -1.901563e+01 8.408296e-04 
643 6.425000e-05 1 1 1.839223e+04 -1.910651e+01 8.453361e-04 
644 6.435000e-05 1 1 1.841947e+04 -1.919748e+01 8.498586e-04 
645 6.445000e-05 1 1 1.844670e+04 -1.928855e+01 8.543970e-04 
646 6.455000e-05 1 1 1.847394e+04 -1.937973e+01 8.589515e-04 
647 6.465000e-05 1 1 1.850117e+04 -1.947101e+01 8.635219e-04 
648 6.475000e-05 1 1 1.852840e+04 -1.956238e+01 8.681082e-04 
649 6.485000e-05 1 1 1.855563e+04 -1.965386e+01 8.727105e-04 
650 6.495000e-05 1 1 1.858285e+04 -1.974543e+01 8.773287e-04 
651 6.505000e-05 1 1 1.861008e+04 -1.983711e+01 8.819629e-04 
652 6.515000e-05 1 1 1.863730e+04 -1.992888e+01 8.866131e-04 
653 6.525000e-05 1 1 1.866452e+04 -2.002075e+01 8.912791e-04 
654 6.535000e-05 1 1 1.869174e+04 -2.011272e+01 8.959611e-04 
655 6.545000e-05 1 1 1.871896e+04 -2.020479e+01 9.006590e-04 
656 6.555000e-05 1 1 1.874618e+04 -2.029696e+01 9.053729e-04 
657 6.565000e-05 1 1 1.877339e+04 -2.038922e+01 9.101026e-04 
658 6.575000e-05 1 1 1.880061e+04 -2.048158e+01 9.148483e-04 
659 6.585000e-05 1 1 1.882782e+04 -2.057403e+01 9.196099e-04 
660 6.595000e-05 1 1 1.885503e+04 -2.066659e+01 9.243874e-04 
661 6.605000e-05 1 1 1.888224e+04 -2.075924e+01 9.291808e-04 
662 6.615000e-05 1 1 1.890945e+04 -2.085198e+01 9.339901e-04 
663 6.625000e-05 1 1 1.893665e+04 -2.094482e+01 9.388153e-04 
664 6.635000e-05 1 1 1.896386e+04 -2.103775e+01 9.436565e-04 
665 6.645000e-05 1 1 1.899106e+04 -2.113078e+01 9.485135e-04 
666 6.655000e-05 1 1 1.901826e+04 -2.122391e+01 9.533864e-04 
667 6.665000e-05 1 1 1.904546e+04 -2.131713e+01 9.582752e-04 
668 6.675000e-05 1 1 1.907265e+04 -2.141044e+01 9.631799e-04 
669 6.685000e-05 1 1 1.909985e+04 -2.150384e+01 9.681005e-04 
670 6.695000e-05 1 1 1.912704e+04 -2.159734e+01 9.730370e-04 
671 6.705000e-05 1 1 1.915424e+04 -2.169093e+01 9.779895e-04 
672 6.715000e-05 1 1 1.918143e+04 -2.178462e+01 9.829578e-04 
673 6.725000e-05 1 1 1.920862e+04 -2.187839e+01 9.879420e-04 
674 6.735000e-05 1 1 1.923581e+04 -2.197226e+01 9.929422e-04 
675 6.745000e-05 1 1 1.926299e+04 -2.206622e+01 9.979583e-04 
676 6.755000e-05 1 1 1.929018e+04 -2.216027e+01 1.002990e-03 
677 6.765000e-05 1 1 1.931736e+04 -2.225441e+01 1.008038e-03 
678 6.775000e-05 1 1 1.934455e+04 -2.234864e+01 1.013102e-03 
679 6.785000e-05 1 1 1.937173e+04 -2.244297e+01 1.018182e-03 
680 6.795000e-05 1 1 1.939891e+04 -2.253738e+01 1.023278e-03 
681 6.805000e-05 1 1 1.942608e+04 -2.263188e+01 1.028389e-03 
682 6.815000e-05 1 1 1.945326e+04 -2.272648e+01 1.033517e-03 
683 6.825000e-05 1 1 1.948044e+04 -2.282116e+01 1.038661e-03 
684 6.835000e-05 1 1 1.950761e+04 -2.291593e+01 1.043820e-03 
685 6.845000e-05 1 1 1.953478e+04 -2.301079e+01 1.048996e-03 
686 6.855000e-05 1 1 1.956195e+04 -2.310573e+01 1.054188e-03 
687 6.865000e-05 1 1 1.958912e+04 -2.320077e+01 1.059395e-03 
688 6.875000e-05 1 1 1.961629e+04 -2.329589e+01 1.064619e-03 
689 6.885000e-05 1 1 1.964346e+04 -2.339110e+01 1.069859e-03 
690 6.895000e-05 1 1 1.967062e+04 -2.348640e+01 1.075115e-03 
691 6.905000e-05 1 1 1.969779e+04 -2.358178e+01 1.080386e-03 
692 6.915000e-05 1 1 1.972495e+04 -2.367725e+01 1.085674e-03 
693 6.925000e-05 1 1 1.975211e+04 -2.377281e+01 1.090979e-03 
694 6.935000e-05 1 1 1.977927e+04 -2.386845e+01 1.096299e-03 
695 6.945000e-05 1 1 1.980643e+04 -2.396418e+01 1.101635e-03 
696 6.955000e-05 1 1 1.983359e+04 -2.406000e+01 1.106988e-03 
697 6.965000e-05 1 1 1.986075e+04 -2.415591e+01 1.112356e-03 
698 6.975000e-05 1 1 1.988790e+04 -2.425190e+01 1.117741e-03 
699 6.985000e-05 1 1 1.991505e+04 -2.434797e+01 1.123142e-03 
700 6.995000e-05 1 1 1.994221e+04 -2.444414e+01 1.128560e-03 
701 7.005000e-05 1 1 1.996936e+04 -2.454038e+01 1.133993e-03 
702 7.015000e-05 1 1 1.999651e+04 -2.463671e+01 1.139443e-03 
703 7.025000e-05 1 1 2.002366e+04 -2.473313e+01 1.144909e-03 
704 7.035000e-05 1 1 2.005080e+04 -2.482963e+01 1.150392e-03 
705 7.045000e-05 1 1 2.007795e+04 -2.492622e+01 1.155891e-03 
706 7.055000e-05 1 1 2.010509e+04 -2.502288e+01 1.161406e-03 
